acn,flight_phase,phase_Climb,phase_Cruise,phase_Descent,phase_Downwind,phase_FinalApproach,phase_Ground/Preflight(UAS),phase_Hovering(UAS),phase_InitialApproach,phase_InitialClimb,phase_Landing,phase_Parked,phase_ReturntoHome(UAS),phase_Takeoff/Launch,phase_Taxi,phase_flightseveraldays,phase_nan,phase_other
1509499,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1510799,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512142,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1512127,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1512113,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1512099,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1512094,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512063,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1512061,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1512059,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512050,Climb; Takeoff / Launch,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1512046,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512148,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512041,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1511999,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511993,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1511988,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511962,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1511930,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511901,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1511898,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511841,Final Approach; Descent; Landing; Initial Approach,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0
1511832,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1511779,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512033,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512150,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1512151,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1512163,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512443,Landing; Final Approach,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1510787,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1512437,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1512436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1512415,Final Approach; Landing,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1512363,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1512361,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1512360,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1512332,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1512312,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1512306,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512280,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512279,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1512275,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512274,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512259,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1512245,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1512224,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1512214,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1512201,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1512191,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1512188,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1512167,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511723,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511704,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1512149,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1511671,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511274,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511273,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1511233,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511229,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511219,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1511197,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511156,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1511152,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511116,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511088,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511075,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511057,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511038,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510999,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510957,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1510948,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1510931,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510883,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510847,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1510842,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1511676,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1510828,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1510818,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511284,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1511309,Climb; Cruise,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511106,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1511331,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511632,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511631,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511630,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1511595,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511572,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1511571,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511658,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1511535,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511527,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511512,Landing; Final Approach,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1511507,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511538,Initial Climb; Takeoff / Launch,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1511489,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1511487,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1511481,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1511474,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1511459,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1511382,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1511378,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511367,Descent; Initial Approach,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1511365,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1511503,Final Approach; Initial Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1511333,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520845,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520724,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520726,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520737,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520763,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1520833,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520795,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520806,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1520823,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520843,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520765,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520689,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520415,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520637,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520617,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1520570,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520532,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1520525,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1520489,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520198,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520485,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1520210,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520368,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520222,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520878,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1520681,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1520894,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521128,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1520906,Taxi; Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1521282,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520180,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521301,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1521240,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521208,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521126,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521121,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521102,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1521095,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1521091,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1521085,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521084,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1521080,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521070,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521062,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521061,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521057,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1521055,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521047,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1521003,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1520968,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520966,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520963,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520947,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520933,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520896,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1520165,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519181,Final Approach; Landing,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1520158,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1519639,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519636,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1519626,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519589,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519552,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519544,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1519535,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519529,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519516,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1519503,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519497,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519447,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519439,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519430,Initial Climb; Takeoff / Launch,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1519373,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1519318,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519255,Initial Climb; Takeoff / Launch,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1519204,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519195,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519176,Takeoff / Launch; Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
1519173,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519166,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519163,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521358,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1519160,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519645,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520162,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1519651,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1519662,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520139,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520138,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520136,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1520126,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520097,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1520081,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520042,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1520038,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1520035,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1520020,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519934,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519929,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519890,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1519879,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519866,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519843,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1519829,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519821,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1519817,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1519790,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1519775,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1519732,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519729,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1519687,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1519653,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1521374,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1524508,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1521388,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1522882,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522880,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1522869,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1522864,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522790,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522763,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1522760,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522734,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522672,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522661,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522649,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522636,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522592,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522590,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522589,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522557,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522520,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522517,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522508,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1522485,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522473,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1522461,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1522446,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522436,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522431,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522959,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522423,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522969,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1523016,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1519157,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1621339,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1619631,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1572904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1569763,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1546170,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1526211,Initial Climb,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1525835,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1524961,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1524750,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1524596,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1524451,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1524303,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1524277,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1524176,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1524172,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1523918,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1523800,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1523631,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1523538,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1523502,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1523478,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1523318,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1523297,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1523039,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1523014,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522413,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522390,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1522386,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521848,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521830,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521816,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1521811,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521744,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521725,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521705,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521675,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521658,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521649,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521645,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521626,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521612,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521582,Parked,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1521571,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521568,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1521567,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1521557,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1521549,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1521534,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1521507,Final Approach,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1521505,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1521502,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521433,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1521419,Final Approach; Initial Approach,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1521889,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1521916,Taxi,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1521926,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1521940,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522381,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522379,Cruise,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522367,Descent,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522355,Initial Approach,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1522345,Landing,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1522298,Climb,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1522271,Takeoff / Launch,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
